,id,capnum,datacaptura,idecadastro,numlegislatura,nomeparlamentar,sexo,profissao,legendapartidoeleito,ufeleito,condicao,situacaomandato,matricula,gabinete,anexo,fone
748,1818,2,2015-11-02 13:14:39,141515,55,OTAVIO LEITE,M,Advogado e Professor de Direito,PSDB,RJ,Titular,Em Exercício,316,225,4,3215-5225
749,117,2,2015-11-02 13:14:39,141377,54,ANA ARRAES,F,Advogado,PSB,PE,Titular,Vacância,140,0,0,
750,1251,2,2015-11-02 13:14:39,74554,53,JOSÉ ROCHA,M,Médico,PFL,BA,Titular,Em Exercício,203,0,0,
751,334,2,2015-11-02 13:14:39,160589,55,BRUNA FURLAN,F,,PSDB,SP,Titular,Em Exercício,335,836,4,3215-5836
752,663,2,2015-11-02 13:14:39,92346,55,EDUARDO BOLSONARO,M,Policial Federal,PSC,SP,Titular,Em Exercício,352,481,3,3215-5481
753,1615,2,2015-11-02 13:14:39,179880,54,MASSAMI MIKI,M,,PSL,AM,Suplente,Em Exercício,674,0,0,
754,2340,2,2015-11-02 13:14:39,74087,53,VIC PIRES FRANCO,M,Jornalista,PFL,PA,Titular,Em Exercício,35,0,0,
755,1916,2,2015-11-02 13:14:39,74556,54,PEDRO EUGÊNIO,M,Economista e Professor Universitário,PT,PE,Titular,Em Exercício,161,0,0,
756,1076,2,2015-11-02 13:14:39,141456,53,JILMAR TATTO,M,Professor e Empresário,PT,SP,Titular,Em Exercício,360,0,0,
757,251,2,2015-11-02 13:14:39,159237,54,ASSIS CARVALHO,M,Funcionário Público Federal,PT,PI,Titular,Em Exercício,111,0,0,
758,2355,2,2015-11-02 13:14:39,137070,55,VICENTINHO JÚNIOR,M,Empresário,PSB,TO,Titular,Em Exercício,66,817,4,3215-5817
759,2120,2,2015-11-02 13:14:39,74813,52,RONALDO CAIADO,M,"Médico, Professor e Produtor Rural",DEM,GO,Titular,Em Exercício,429,0,0,
760,1565,2,2015-11-02 13:14:39,141500,55,MARCOS MONTES,M,"MÉDICO, PROFESSOR DE MEDICINA, MÉDICO DO TRABALHO",PSD,MG,Titular,Em Exercício,257,334,4,3215-5334
761,2272,2,2015-11-02 13:14:39,74385,55,TAKAYAMA,M,"Professor, Empresário e Ministro Evangélico",PSC,PR,Titular,Em Exercício,469,910,4,3215-5910
762,1103,2,2015-11-02 13:14:39,73941,52,JOÃO CORREIA,M,PROFESSOR DE ENSINO SUPERIOR,PMDB,AC,Titular,Em Exercício,53,0,0,
763,1822,2,2015-11-02 13:14:39,160556,55,PADRE JOÃO,M,Sacerdote Católico,PT,MG,Titular,Em Exercício,259,743,4,3215-5743
764,1691,2,2015-11-02 13:14:39,74863,52,MOREIRA FRANCO,M,SOCIOLOGO,PMDB,RJ,Titular,Em Exercício,316,0,0,
765,1485,2,2015-11-02 13:14:39,179382,54,MANOEL ANTUNES,M,,PDT,SP,Suplente,Em Exercício,659,0,0,
766,403,2,2015-11-02 13:14:39,73934,52,CARLOS SOUZA,M,"Biólogo, Professor, Radialista",PL,AM,Titular,Em Exercício,37,0,0,
767,1695,2,2015-11-02 13:14:39,74457,55,MORONI TORGAN,M,Delegado de Polícia Federal,DEM,CE,Titular,Em Exercício,105,445,4,3215-5445
768,932,2,2015-11-02 13:14:39,141447,53,GUILHERME CAMPOS,M,Comerciante e Empresário,PFL,SP,Titular,Em Exercício,357,0,0,
769,1173,2,2015-11-02 13:14:39,73535,55,JORGE TADEU MUDALEN,M,Engenheiro Civil,DEM,SP,Titular,Em Exercício,363,538,4,3215-5538
770,1433,2,2015-11-02 13:14:39,178802,55,LUIZ CARLOS RAMOS ,M,,PSDC,RJ,Titular,Em Exercício,318,636,4,3215-5636
771,2279,2,2015-11-02 13:14:39,73561,53,TELMA DE SOUZA,F,"Advogada, Pedagoga e Professora",PT,SP,Suplente,Em Exercício,618,0,0,
772,1631,2,2015-11-02 13:14:39,73588,54,MAURO BENEVIDES,M,"ADVOGADO, PROFESSOR, ADMINISTRADOR E
			JORNALISTA",PMDB,CE,Titular,Em Exercício,105,0,0,
773,1483,2,2015-11-02 13:14:39,160633,55,MANDETTA,M,Médico,DEM,MS,Titular,Em Exercício,436,577,3,3215-5577
774,484,2,2015-11-02 13:14:39,74578,52,CLEUBER CARNEIRO,M,,DEM,MG,Suplente,Em Exercício,527,0,0,
775,701,2,2015-11-02 13:14:39,73892,52,ELISEU PADILHA,M,ADVOGADO,PMDB,RS,Titular,Em Exercício,495,0,0,
776,982,2,2015-11-02 13:14:39,160674,55,HUGO MOTTA,M,Estudante Universitário,PMDB,PB,Titular,Em Exercício,132,237,4,3215-5237
777,26,2,2015-11-02 13:14:39,141372,55,AELTON FREITAS,M,"PRODUTOR RURAL, EMPRESÁRIO, ENGENHEIRO AGRÔNOMO",PR,MG,Titular,Em Exercício,224,204,4,3215-5204
778,1927,2,2015-11-02 13:14:39,74207,53,PEDRO NOVAIS,M,Advogado,PMDB,MA,Titular,Licenciado,82,0,0,
779,671,2,2015-11-02 13:14:39,141421,54,EDUARDO DA FONTE,M,EMPRESÁRIO,PP,PE,Titular,Em Exercício,156,0,0,
780,2466,2,2015-11-02 13:14:39,178949,55,ZENAIDE MAIA,F,Médica,PR,RN,Titular,Em Exercício,126,439,4,3215-5439
781,1930,2,2015-11-02 13:14:39,122158,55,PEDRO PAULO,M,Economista,PMDB,RJ,Titular,Licenciado,314,0,0,
782,455,2,2015-11-02 13:14:39,160634,54,CHICO DAS VERDURAS,M,"Carpinteiro, Empresário, Motorista",PRP,RR,Titular,Em Exercício,3,0,0,
783,2153,2,2015-11-02 13:14:39,178887,55,RUBENS PEREIRA JÚNIOR,M,Advogado(a),PCdoB,MA,Titular,Em Exercício,81,574,3,3215-5574
784,2428,2,2015-11-02 13:14:39,141563,53,WILLIAM WOO,M,"POLICIAL CIVIL, ENGENHEIRO MECÂNICO, BACHAREL EM DIREITO",PSDB,SP,Titular,Em Exercício,395,0,0,
785,1279,2,2015-11-02 13:14:39,160519,54,JÚLIO CAMPOS,M,"Empresário, Engenheiro Agrônomo",DEM,MT,Titular,Em Exercício,399,0,0,
786,241,2,2015-11-02 13:14:39,160541,55,ARTHUR LIRA,M,"Agropecuarista, Bacharel em Direito, Empresário",PP,AL,Titular,Em Exercício,162,942,4,3215-5942
787,393,2,2015-11-02 13:14:39,74484,52,CARLOS MOTA,M,Procurador Federal,PL,MG,Efetivado,Em Exercício,521,0,0,
788,771,2,2015-11-02 13:14:39,66828,55,FAUSTO PINATO,M,Advogado(a),PRB,SP,Titular,Em Exercício,355,562,4,3215-5562
789,1289,2,2015-11-02 13:14:39,74253,54,JULIO LOPES,M,"Administrador de Empresas, Professor",PP,RJ,Titular,Em Exercício,308,0,0,
790,2336,2,2015-11-02 13:14:39,160595,54,VAZ DE LIMA,M,Agente Fiscal de Rendas,PSDB,SP,Titular,Em Exercício,394,0,0,
791,141,2,2015-11-02 13:14:39,74377,53,ANDRE ZACHAROW,M,"Advogado, Economista, Professor",PMDB,PR,Suplente,Suplência,565,0,0,
792,633,2,2015-11-02 13:14:39,73599,52,EDIR OLIVEIRA,M,Radialista,PTB,RS,Titular,Em Exercício,492,0,0,
793,1467,2,2015-11-02 13:14:39,74784,54,LUIZA ERUNDINA,F,Assistente Social,PSB,SP,Titular,Em Exercício,371,0,0,
794,1205,2,2015-11-02 13:14:39,151249,53,JOSÉ EDMAR,M,,PRONA,DF,Suplente,Suplência,563,0,0,
795,2243,2,2015-11-02 13:14:39,73560,55,SILVIO TORRES,M,JORNALISTA E EMPRESÁRIO,PSDB,SP,Titular,Em Exercício,391,404,4,3215-5404
796,1174,2,2015-11-02 13:14:39,135476,52,JORGE VI,M,,PSDB,AL,Efetivado,Em Exercício,598,0,0,
797,2229,2,2015-11-02 13:14:39,74765,55,SILAS BRASILEIRO,M,Empresário e Produtor Rural,PMDB,MG,Suplente,Em Exercício,526,382,3,3215-5382
798,2313,2,2015-11-02 13:14:39,74010,52,VALDIR COLATTO,M,Engenheiro Agrônomo,PMDB,SC,Suplente,Suplência,595,0,0,
799,639,2,2015-11-02 13:14:39,74580,52,EDMAR MOREIRA,M,Empresário e Produtor Rural,PPB,MG,Titular,Em Exercício,231,0,0,
800,1597,2,2015-11-02 13:14:39,74177,53,MARINHA RAUPP,F,"Psicóloga, Técnica em Assuntos Educacionais, Professora e Servidora Pública",PMDB,RO,Titular,Em Exercício,50,0,0,
801,1770,2,2015-11-02 13:14:39,74359,52,NILTON CAPIXABA,M,Empresário,PTB,RO,Titular,Em Exercício,46,0,0,
802,2128,2,2015-11-02 13:14:39,160637,54,RONALDO FONSECA,M,Advogado,PR,DF,Titular,Em Exercício,414,0,0,
803,367,2,2015-11-02 13:14:39,74290,53,CARLOS ALBERTO LERÉIA,M,Radialista,PSDB,GO,Titular,Em Exercício,415,0,0,
804,1217,2,2015-11-02 13:14:39,160396,54,JOSÉ HUMBERTO,M,"Comerciante, Consultor, Engenheiro Mecânico",PHS,MG,Titular,Em Exercício,249,0,0,
805,1325,2,2015-11-02 13:14:39,178894,55,LAUDIVIO CARVALHO,M,Jornalista,PMDB,MG,Titular,Em Exercício,234,717,4,3215-5717
806,73,2,2015-11-02 13:14:39,178972,55,ALEX MANENTE,M,Bacharel  em Direito,PPS,SP,Titular,Em Exercício,331,245,4,3215-5245
807,2088,2,2015-11-02 13:14:39,88950,55,RODRIGO GARCIA,M,,DEM,SP,Titular,Licenciado,388,0,0,
808,582,2,2015-11-02 13:14:39,160529,54,DR. ALUIZIO,M,Médico,PV,RJ,Titular,Vacância,294,0,0,
809,1278,2,2015-11-02 13:14:39,141474,55,JULIÃO AMIN,M,Advogado,PDT,MA,Suplente,Suplência,71,0,0,
810,877,2,2015-11-02 13:14:39,74374,53,GERALDO RESENDE,M,MEDICO,PPS,MS,Titular,Em Exercício,435,0,0,
811,744,2,2015-11-02 13:14:39,74345,53,EVANDRO MILHOMEN,M,Sociólogo,PCdoB,AP,Titular,Em Exercício,11,0,0,
812,920,2,2015-11-02 13:14:39,152605,55,GLAUBER BRAGA,M,Bacharel em Direito,PSB,RJ,Titular,Em Exercício,304,362,4,3215-5362
813,1280,2,2015-11-02 13:14:39,74317,52,JÚLIO CESAR,M,"PROFESSOR, ADVOGADO E PRODUTOR RURAL",DEM,PI,Titular,Em Exercício,114,0,0,
814,1862,2,2015-11-02 13:14:39,74017,52,PAULO FEIJÓ,M,Engenheiro Mecânico,PSDB,RJ,Titular,Em Exercício,321,0,0,
815,2372,2,2015-11-02 13:14:39,74593,52,VIRGÍLIO GUIMARÃES,M,Economista,PT,MG,Titular,Em Exercício,264,0,0,
816,1130,2,2015-11-02 13:14:39,141460,53,JOÃO OLIVEIRA,M,Administrador de Empresas,PFL,TO,Titular,Vacância,61,0,0,
817,448,2,2015-11-02 13:14:39,74171,55,CHICO ALENCAR,M,PROFESSOR DE ENSINO SUPERIOR,PSOL,RJ,Titular,Em Exercício,295,848,4,3215-5848
818,397,2,2015-11-02 13:14:39,74262,52,CARLOS SAMPAIO,M,Promotor de Justiça.,PSDB,SP,Titular,Em Exercício,338,0,0,
819,1427,2,2015-11-02 13:14:39,141485,54,LUIZ CARLOS BUSATO,M,"ARQUITETO, CORRETOR DE IMÓVEIS",PTB,RS,Titular,Em Exercício,488,0,0,
820,2383,2,2015-11-02 13:14:39,137853,55,WADSON RIBEIRO,M,,PCdoB,MG,Suplente,Em Exercício,527,556,4,3215-5556
821,338,2,2015-11-02 13:14:39,141394,55,BRUNO ARAÚJO,M,ADVOGADO,PSDB,PE,Titular,Em Exercício,146,718,4,3215-5718
822,2119,2,2015-11-02 13:14:39,160515,55,RONALDO BENEDET,M,Advogado,PMDB,SC,Titular,Em Exercício,484,918,4,3215-5918
823,2443,2,2015-11-02 13:14:39,74439,54,WOLNEY QUEIROZ,M,Empresário,PDT,PE,Titular,Em Exercício,164,0,0,
824,1546,2,2015-11-02 13:14:39,133373,53,MARCO MAIA,M,Industriário (Metalúrgico),PT,RS,Titular,Em Exercício,496,0,0,
825,1444,2,2015-11-02 13:14:39,74521,52,LUIZ DANTAS,M,Agrônomo,PTB,AL,Suplente,Suplência,564,0,0,
826,2295,2,2015-11-02 13:14:39,141382,53,TONHA MAGALHÃES,F,Comerciante,PFL,BA,Titular,Em Exercício,216,0,0,
827,2451,2,2015-11-02 13:14:39,73931,53,ZÉ GERALDO,M,Agricultor,PT,PA,Titular,Em Exercício,25,0,0,
828,256,2,2015-11-02 13:14:39,160581,54,ASSIS MELO,M,Metalúrgico,PCdoB,RS,Titular,Em Exercício,492,0,0,
829,1420,2,2015-11-02 13:14:39,160547,54,LUIZ ARGÔLO,M,"Administrador, Empresário, Pecuarista",PP,BA,Titular,Em Exercício,207,0,0,
830,1819,2,2015-11-02 13:14:39,160540,54,OTONIEL LIMA,M,,PRB,SP,Titular,Em Exercício,378,0,0,
831,2114,2,2015-11-02 13:14:39,74591,52,ROMEU QUEIROZ,M,Empresário e Advogado,PTB,MG,Titular,Em Exercício,260,0,0,
832,8,2,2015-11-02 13:14:39,161907,54,ACELINO POPÓ,M,,PRB,BA,Efetivado,Em Exercício,522,0,0,
833,1895,2,2015-11-02 13:14:39,73612,53,PAULO RATTES,M,,PMDB,RJ,Suplente,Em Exercício,581,0,0,
834,275,2,2015-11-02 13:14:39,160512,54,AUREO,M,Empresário,PRTB,RJ,Titular,Em Exercício,290,0,0,
835,2396,2,2015-11-02 13:14:39,133370,52,WALTER BARELLI,M,Economista e Professor Universitário,PSDB,SP,Efetivado,Em Exercício,579,0,0,
836,1966,2,2015-11-02 13:14:39,160641,54,PROFESSORA MARCIVANIA,F,"Professor de Português, Servidor Público Estadual",PT,AP,Suplente,Suplência,15,0,0,
837,2400,2,2015-11-02 13:14:39,74284,54,WALTER FELDMAN,M,MEDICO,PSDB,SP,Suplente,Vacância,550,0,0,
838,313,2,2015-11-02 13:14:39,73437,53,BETO MANSUR,M,"Radialista, Empresário e Engenheiro Eletrônico",PP,SP,Titular,Em Exercício,340,0,0,
839,210,2,2015-11-02 13:14:39,73433,53,ARLINDO CHINAGLIA,M,Médico,PT,SP,Titular,Em Exercício,336,0,0,
840,302,2,2015-11-02 13:14:39,178915,55,BETINHO GOMES,M,Engenheiro Agrônomo,PSDB,PE,Titular,Em Exercício,141,269,3,3215-5269
841,2464,2,2015-11-02 13:14:39,178902,55,ZECA DO PT,M,Bancário,PT,MS,Titular,Em Exercício,440,860,4,3215-5860
842,1755,2,2015-11-02 13:14:39,160564,54,NILDA GONDIM,F,,PMDB,PB,Titular,Em Exercício,134,0,0,
843,1789,2,2015-11-02 13:14:39,74399,53,ONYX LORENZONI,M,VETERINARIO,PFL,RS,Titular,Em Exercício,510,0,0,
844,928,2,2015-11-02 13:14:39,129618,53,GORETE PEREIRA,F,FISIOTERAPEUTA,PL,CE,Titular,Em Exercício,100,0,0,
845,2184,2,2015-11-02 13:14:39,74762,53,SARAIVA FELIPE,M,Professor Universitário e Médico,PMDB,MG,Titular,Em Exercício,265,0,0,
846,1636,2,2015-11-02 13:14:39,141507,53,MAURO MARIANI,M,Diretor de Empresas,PMDB,SC,Titular,Em Exercício,480,0,0,
847,1921,2,2015-11-02 13:14:39,174314,54,PEDRO GUERRA,M,,DEM,PR,Suplente,Suplência,641,0,0,
848,394,2,2015-11-02 13:14:39,73825,52,CARLOS NADER,M,Advogado - Empresário.,DEM,RJ,Efetivado,Em Exercício,532,0,0,
849,1641,2,2015-11-02 13:14:39,74389,52,MAURO PASSOS,M,ENGENHEIRO,PT,SC,Titular,Em Exercício,477,0,0,
850,1510,2,2015-11-02 13:14:39,74460,52,MARCELO CASTRO,M,Médico - Mestrado em Psiquiatria,PMDB,PI,Titular,Em Exercício,110,0,0,
851,1547,2,2015-11-02 13:14:39,133373,54,MARCO MAIA,M,Industriário (Metalúrgico),PT,RS,Titular,Em Exercício,496,0,0,
852,1262,2,2015-11-02 13:14:39,74141,52,JOSIAS GOMES,M,Agrônomo,PT,BA,Titular,Em Exercício,200,0,0,
853,213,2,2015-11-02 13:14:39,74405,52,ARMANDO ABÍLIO,M,Médico,PSDB,PB,Titular,Em Exercício,129,0,0,
854,1897,2,2015-11-02 13:14:39,141521,53,PAULO ROBERTO PEREIRA,M,"COMUNICADOR DE RÁDIO, APRESENTADOR DE TELEVISÃO, TEÓLOGO",PTB,RS,Titular,Em Exercício,502,0,0,
855,2163,2,2015-11-02 13:14:39,74434,52,SALATIEL CARVALHO,M,Engenheiro Elétrico,PMDB,PE,Efetivado,Em Exercício,609,0,0,
856,558,2,2015-11-02 13:14:39,74264,53,DEVANIR RIBEIRO,M,APOSENTADO (EXCETO SERVIDOR PUBLICO),PT,SP,Titular,Em Exercício,342,0,0,
857,1087,2,2015-11-02 13:14:39,74261,52,JOÃO BATISTA,M,ECONOMISTA,DEM,SP,Titular,Em Exercício,335,0,0,
858,1653,2,2015-11-02 13:14:39,74056,52,MENDONÇA PRADO,M,ADVOGADO,DEM,SE,Titular,Em Exercício,179,0,0,
859,87,2,2015-11-02 13:14:39,141374,54,ALEXANDRE SILVEIRA,M,"COMERCIANTE, FUNCIONÁRIO PÚBLICO",PPS,MG,Titular,Em Exercício,225,0,0,
860,1650,2,2015-11-02 13:14:39,73904,54,MENDES RIBEIRO FILHO,M,Advogado,PMDB,RS,Titular,Vacância,504,0,0,
861,2203,2,2015-11-02 13:14:39,73808,54,SÉRGIO BRITO,M,"ADMINISTRADOR DE EMPRESAS, BACHAREL EM DIREITO",PSC,BA,Titular,Em Exercício,213,0,0,
862,2325,2,2015-11-02 13:14:39,74376,52,VANDER LOUBET,M,Bancário e Funcionário Público.,PT,MS,Titular,Em Exercício,438,0,0,
863,2435,2,2015-11-02 13:14:39,74044,52,WILSON SANTIAGO,M,ADVOGADO,PMDB,PB,Titular,Em Exercício,137,0,0,
864,1038,2,2015-11-02 13:14:39,74665,54,JAIME MARTINS,M,"Empresário, Engenheiro e Advogado",PR,MG,Titular,Em Exercício,240,0,0,
865,2111,2,2015-11-02 13:14:39,160597,54,ROMÁRIO,M,Empresário,PSB,RJ,Titular,Em Exercício,319,0,0,
866,1013,2,2015-11-02 13:14:39,141453,53,ÍRIS DE ARAÚJO,F,Administrador Público,PMDB,GO,Titular,Em Exercício,417,0,0,
867,1973,2,2015-11-02 13:14:39,74590,53,RAFAEL GUERRA,M,Médico e Professor Universitário,PSDB,MG,Titular,Em Exercício,258,0,0,
868,379,2,2015-11-02 13:14:39,74474,54,CARLOS EDUARDO CADOCA,M,Advogado,PSC,PE,Titular,Em Exercício,152,0,0,
869,1375,2,2015-11-02 13:14:39,74858,52,LINDBERG FARIAS,M,"ESTUDANTE,BOLSISTA, ESTAGIARIO E ASSEMELHADOS",PT,RJ,Titular,Vacância,314,0,0,
870,1924,2,2015-11-02 13:14:39,74111,54,PEDRO HENRY,M,Médico,PP,MT,Titular,Vacância,403,0,0,
871,1373,2,2015-11-02 13:14:39,74585,54,LINCOLN PORTELA,M,Radialista e Comunicador.,PR,MG,Titular,Em Exercício,243,0,0,
872,419,2,2015-11-02 13:14:39,73568,54,CELSO JACOB,M,,PMDB,RJ,Suplente,Suplência,632,0,0,
873,2061,2,2015-11-02 13:14:39,160653,54,ROBERTO DE LUCENA,M,"Conferencista, Escritor, Pastor Evangélico",PV,SP,Titular,Licenciado,385,0,0,
874,1576,2,2015-11-02 13:14:39,171619,54,MARGARIDA SALOMÃO,F,,PT,MG,Efetivado,Em Exercício,610,0,0,
875,2337,2,2015-11-02 13:14:39,141524,53,VELOSO,M,"Advogado, Professor e Comunicador de Rádio",PPS,BA,Titular,Em Exercício,219,0,0,
876,1840,2,2015-11-02 13:14:39,62926,52,PASTOR REINALDO,M,Ministro do Evangelho - Pastor,PTB,RS,Titular,Em Exercício,512,0,0,
877,176,2,2015-11-02 13:14:39,159262,53,ANTONIO CARLOS,M,,PSDB,MG,Suplente,Em Exercício,622,0,0,
878,1457,2,2015-11-02 13:14:39,74427,52,LUIZ PIAUHYLINO,M,Advogado,PSDB,PE,Titular,Em Exercício,151,0,0,
879,1146,2,2015-11-02 13:14:39,74477,52,JOAQUIM FRANCISCO,M,Advogado,DEM,PE,Titular,Em Exercício,156,0,0,
880,711,2,2015-11-02 13:14:39,74119,54,EMANUEL FERNANDES,M,Engenheiro Aeronáutico,PSDB,SP,Titular,Em Exercício,352,0,0,
881,1320,2,2015-11-02 13:14:39,151208,53,LAERCIO OLIVEIRA,M,Administrador de Empresas,PSDB,SE,Suplente,Suplência,561,0,0,
882,2071,2,2015-11-02 13:14:39,74433,53,ROBERTO MAGALHÃES,M,ADVOGADO,PFL,PE,Titular,Em Exercício,159,0,0,
883,1225,2,2015-11-02 13:14:39,74425,52,JOSÉ MENDONÇA BEZERRA,M,"Avicultor, Bacharel em Direito, Empresário e Pecuarista",DEM,PE,Titular,Em Exercício,149,0,0,
884,479,2,2015-11-02 13:14:39,137116,52,CLAUDIO RORATO,M,Advogado,PMDB,PR,Suplente,Suplência,608,0,0,
885,410,2,2015-11-02 13:14:39,141398,54,CARLOS ZARATTINI,M,ECONOMISTA,PT,SP,Titular,Em Exercício,398,0,0,
886,941,2,2015-11-02 13:14:39,74489,52,HAMILTON CASARA,M,Engenheiro Agrônomo,PSDB,RO,Efetivado,Em Exercício,13,0,0,
887,2278,2,2015-11-02 13:14:39,73561,52,TELMA DE SOUZA,F,"Advogada, Pedagoga e Professora",PT,SP,Titular,Em Exercício,389,0,0,
888,662,2,2015-11-02 13:14:39,74655,55,EDUARDO BARBOSA,M,Médico,PSDB,MG,Titular,Em Exercício,230,540,4,3215-1540
889,1708,2,2015-11-02 13:14:39,74491,52,NAZARENO FONTELES,M,Médico,PT,PI,Efetivado,Em Exercício,554,0,0,
890,291,2,2015-11-02 13:14:39,73701,55,BENEDITA DA SILVA,F,"Assistente Social, Auxiliar de Enfermagem, Professor, Servidor Público",PT,RJ,Titular,Em Exercício,291,330,4,3215-5330
891,1675,2,2015-11-02 13:14:39,74690,52,MIRIAM REID,F,Assistente Social e Professora,PSB,RJ,Suplente,Suplência,545,0,0,
892,2069,2,2015-11-02 13:14:39,73420,52,ROBERTO JEFFERSON,M,Advogado,PTB,RJ,Titular,Vacância,323,0,0,
893,2113,2,2015-11-02 13:14:39,160629,54,ROMERO RODRIGUES,M,Agrônomo,PSDB,PB,Titular,Vacância,135,0,0,
894,1328,2,2015-11-02 13:14:39,141479,54,LAUREZ MOREIRA,M,Advogado,PSB,TO,Titular,Vacância,62,0,0,
895,1376,2,2015-11-02 13:14:39,141483,53,LINDOMAR GARÇON,M,Comerciante,PV,RO,Titular,Em Exercício,45,0,0,
896,1516,2,2015-11-02 13:14:39,74143,54,MARCELO GUIMARÃES FILHO,M,Advogado,PMDB,BA,Suplente,Suplência,627,0,0,
897,2085,2,2015-11-02 13:14:39,141531,54,RODRIGO DE CASTRO,M,Advogado e Administrador de Empresas,PSDB,MG,Titular,Em Exercício,268,0,0,
898,1264,2,2015-11-02 13:14:39,74141,55,JOSIAS GOMES,M,Agrônomo,PT,BA,Titular,Licenciado,202,0,0,
899,55,2,2015-11-02 13:14:39,74696,54,ALBERTO MOURÃO,M,,PSDB,SP,Suplente,Vacância,552,0,0,
900,2239,2,2015-11-02 13:14:39,73998,53,SILVIO LOPES,M,Comerciante e Empresário,PSDB,RJ,Titular,Em Exercício,321,0,0,
901,658,2,2015-11-02 13:14:39,160647,54,EDUARDO AZEREDO,M,"Analista de Sistemas, Engenheiro Mecânico",PSDB,MG,Titular,Vacância,237,0,0,
902,1426,2,2015-11-02 13:14:39,141485,53,LUIZ CARLOS BUSATO,M,"ARQUITETO, CORRETOR DE IMÓVEIS",PTB,RS,Titular,Em Exercício,488,0,0,
903,1839,2,2015-11-02 13:14:39,74032,53,PASTOR PEDRO RIBEIRO,M,Ministro do Evangelho,PMDB,CE,Suplente,Suplência,555,0,0,
904,348,2,2015-11-02 13:14:39,178853,55,CAETANO,M,Farmacêutico Bioquímico,PT,BA,Titular,Em Exercício,196,415,4,3215-5415
905,1562,2,2015-11-02 13:14:39,74634,54,MARCOS MEDRADO,M,Administrador de Empresa e Radialista,PDT,BA,Titular,Em Exercício,200,0,0,
906,1016,2,2015-11-02 13:14:39,73461,53,ÍRIS SIMÕES,M,Locutor e Comentarista de Rádio e Televisão e Radialista,PTB,PR,Suplente,Em Exercício,604,0,0,
907,2415,2,2015-11-02 13:14:39,160518,54,WELITON PRADO,M,Bacharel em Filosofia,PT,MG,Titular,Em Exercício,270,0,0,
908,867,2,2015-11-02 13:14:39,160669,54,GENECIAS NORONHA,M,Empresário,PMDB,CE,Titular,Em Exercício,99,0,0,
909,1063,2,2015-11-02 13:14:39,160672,55,JEAN WYLLYS,M,"Comunicador, Escritor, Jornalista, Professor Universitário",PSOL,RJ,Titular,Em Exercício,307,646,4,3215-5646
910,791,2,2015-11-02 13:14:39,74063,52,FERNANDO DE FABINHO,M,"Administrador de Empresas, Radialista e Comerciante",DEM,BA,Titular,Em Exercício,194,0,0,
911,2032,2,2015-11-02 13:14:39,74793,53,RICARDO BERZOINI,M,Bancário,PT,SP,Titular,Em Exercício,390,0,0,
912,2053,2,2015-11-02 13:14:39,73674,52,ROBERTO BALESTRA,M,"Agropecuarista, Técnico em Laticínios, Comerciante, Industrial e Advogado",PPB,GO,Titular,Em Exercício,427,0,0,
913,737,2,2015-11-02 13:14:39,74454,52,EUNÍCIO OLIVEIRA,M,Empresário e Agropecuarista,PMDB,CE,Titular,Em Exercício,95,0,0,
914,1722,2,2015-11-02 13:14:39,160567,55,NELSON MARCHEZAN JUNIOR,M,Advogado,PSDB,RS,Titular,Em Exercício,509,250,4,3215-5250
915,1868,2,2015-11-02 13:14:39,160558,54,PAULO FREIRE,M,Ministro do Evangelho,PR,SP,Titular,Em Exercício,380,0,0,
916,2054,2,2015-11-02 13:14:39,73674,53,ROBERTO BALESTRA,M,"Agropecuarista, Técnico em Laticínios, Comerciante, Industrial e Advogado",PP,GO,Titular,Em Exercício,427,0,0,
917,2033,2,2015-11-02 13:14:39,74793,54,RICARDO BERZOINI,M,Bancário,PT,SP,Titular,Licenciado,390,0,0,
918,693,2,2015-11-02 13:14:39,154919,54,ELEUSES PAIVA,M,,DEM,SP,Suplente,Em Exercício,537,0,0,
919,706,2,2015-11-02 13:14:39,152609,53,ELIZEU AGUIAR,M,,PTB,PI,Suplente,Suplência,569,0,0,
920,512,2,2015-11-02 13:14:39,74467,53,DAMIÃO FELICIANO,M,"Médico, Empresário e Radialista",PL,PB,Titular,Em Exercício,127,0,0,
921,719,2,2015-11-02 13:14:39,73893,54,ENIO BACCI,M,Advogado,PDT,RS,Titular,Em Exercício,493,0,0,
922,1192,2,2015-11-02 13:14:39,74140,55,JOSÉ CARLOS ARAÚJO,M,Administrador.,PSD,BA,Titular,Em Exercício,197,232,4,3215-5232
923,1962,2,2015-11-02 13:14:39,148134,54,PROFESSOR VICTÓRIO GALLI,M,,PMDB,MT,Suplente,Suplência,601,0,0,
924,857,2,2015-11-02 13:14:39,74189,53,FREIRE JÚNIOR,M,,PSDB,TO,Suplente,Suplência,552,0,0,
925,1304,2,2015-11-02 13:14:39,141475,53,JURANDY LOUREIRO,M,EMPRESÁRIO DE TRANSPORTE,PSC,ES,Titular,Em Exercício,276,0,0,
926,1677,2,2015-11-02 13:14:39,74862,52,MIRO TEIXEIRA,M,Advogado,PDT,RJ,Titular,Em Exercício,317,0,0,
927,2135,2,2015-11-02 13:14:39,74592,52,RONALDO VASCONCELLOS,M,Engenheiro Eletricista e Professor Universitário,PL,MG,Titular,Vacância,263,0,0,
928,1394,2,2015-11-02 13:14:39,160628,54,LUCIANA SANTOS,F,Engenheiro Elétrico,PCdoB,PE,Titular,Em Exercício,153,0,0,
